business_date,store_id,category_name,product_name,authoritative_price,quantity,revenue_at_period_price
2024-03-20,S01,Biscuits & Snacks,Britannia Glucose Biscuit 60g,30.95,3.000,92.85
2024-03-20,S01,Beverages,Bru Mineral Water 500g,181.93,2.000,363.86
2024-03-20,S01,Beverages,Bru Soda 600ml,145.83,2.000,291.66
2024-03-20,S01,Confectionery,Cadbury Chewing Gum 50g,278.86,1.000,278.86
2024-03-20,S01,Stationery & General,Camlin A4 Paper Ream 500 sheets,223.25,7.000,1562.75
2024-03-20,S01,Stationery & General,Camlin Ball Pen Pack of 5,70.98,1.000,70.98
2024-03-20,S01,Stationery & General,Camlin Pencil Box 500 sheets,130.64,2.000,261.28
2024-03-20,S01,Spices & Masala,Catch Sambar Powder 200g,265.96,3.000,797.88
2024-03-20,S01,Stationery & General,Cello Pencil Box 500 sheets,55.55,3.000,166.65
2024-03-20,S01,Stationery & General,Classmate Ball Pen 500 sheets,47.95,3.000,143.85
2024-03-20,S01,Stationery & General,Classmate Ball Pen Pack of 5,408.52,1.000,408.52
2024-03-20,S01,Stationery & General,Classmate Notebook Pack of 5,165.67,1.000,165.67
2024-03-20,S01,Home Care,Comfort Fabric Conditioner 500ml,427.16,-1.000,-427.16
2024-03-20,S01,Staples & Grains,Daawat Sona Masoori Rice 1kg,1117.90,3.000,3353.70
2024-03-20,S01,Edible Oils,Dhara Mustard Oil 5L,1231.60,2.000,2463.20
2024-03-20,S01,Personal Care,Dove Body Lotion 340ml,398.95,1.000,398.95
2024-03-20,S01,Personal Care,Dove Hair Oil 75g,345.07,4.000,1380.28
2024-03-20,S01,Personal Care,Dove Hair Oil 75g,448.91,2.000,897.82
2024-03-20,S01,Spices & Masala,Eastern Garam Masala 200g,139.83,3.000,419.49
2024-03-20,S01,Spices & Masala,Eastern Garam Masala 200g,46.95,2.000,93.90
2024-03-20,S01,Spices & Masala,Eastern Garam Masala 500g,235.92,1.000,235.92
2024-03-20,S01,Spices & Masala,Eastern Sambar Powder 100g,42.95,3.000,128.85
2024-03-20,S01,Spices & Masala,Eastern Turmeric Powder 50g,86.38,1.000,86.38
2024-03-20,S01,Bakery,English Oven Pav Bun 400g,71.32,2.000,142.64
2024-03-20,S01,Bakery,English Oven Rusk 6 pc,135.65,2.000,271.30
2024-03-20,S01,Spices & Masala,Everest Chilli Powder 100g,252.76,1.000,252.76
2024-03-20,S01,Fruits & Vegetables,Farm Fresh Banana 500g,104.95,3.000,314.85
2024-03-20,S01,Staples & Grains,Fortune Poha 5kg,1314.43,4.000,5257.72
2024-03-20,S01,Edible Oils,Gold Winner Mustard Oil 1L,834.95,2.000,1669.90
2024-03-20,S01,Home Care,Harpic Dishwash Bar 200g,366.79,1.000,366.79
2024-03-20,S01,Home Care,Harpic Dishwash Bar 500g,462.16,2.000,924.32
2024-03-20,S01,Home Care,Harpic Fabric Conditioner 200g,233.22,5.000,1166.10
2024-03-20,S01,Bakery,Harvest Gold Muffin 6 pc,67.07,4.000,268.28
2024-03-20,S01,Bakery,Harvest Gold Rusk 400g,61.37,1.000,61.37
2024-03-20,S01,Dairy,Heritage Cheese Slices 500g,526.95,3.000,1580.85
2024-03-20,S01,Dairy,Heritage Ghee 1L,66.17,1.000,66.17
2024-03-20,S01,Dairy,Heritage Ghee 500g,530.87,1.000,530.87
2024-03-20,S01,Personal Care,Himalaya Body Lotion 100g,541.84,1.000,541.84
2024-03-20,S01,Personal Care,Himalaya Face Wash 340ml,598.37,2.000,1196.74
2024-03-20,S01,Personal Care,Himalaya Hair Oil 340ml,576.50,4.000,2306.00
2024-03-20,S01,Personal Care,Himalaya Hair Oil 340ml,366.95,2.000,733.90
2024-03-20,S01,Baby Care,Huggies Baby Powder Small,660.37,1.000,660.37
2024-03-20,S01,Baby Care,Huggies Baby Powder Small,1073.90,2.000,2147.80
2024-03-20,S01,Frozen & Ready to Eat,ITC Master Chef Frozen Peas 1kg,372.95,3.000,1118.85
2024-03-20,S01,Frozen & Ready to Eat,ITC Master Chef Idli Batter 400g,340.95,1.000,340.95
2024-03-20,S01,Staples & Grains,India Gate Basmati Rice 5kg,586.63,1.000,586.63
2024-03-20,S01,Staples & Grains,India Gate Chana Dal 5kg,574.62,1.000,574.62
2024-03-20,S01,Staples & Grains,India Gate Toor Dal 5kg,1124.20,2.000,2248.40
2024-03-20,S01,Baby Care,Johnson's Baby Wipes Small,362.95,1.000,362.95
2024-03-20,S01,Home Care,Lizol Detergent Powder 500g,139.74,1.000,139.74
2024-03-20,S01,Home Care,Lizol Dishwash Bar 500ml,269.95,3.000,809.85
2024-03-20,S01,Home Care,Lizol Fabric Conditioner 200g,99.95,2.000,199.90
2024-03-20,S01,Home Care,Lizol Floor Cleaner 500ml,418.86,-2.000,-837.72
2024-03-20,S01,Bakery,Local Bakery Pav Bun Pack of 2,190.50,3.000,571.50
2024-03-20,S01,Bakery,Local Bakery Rusk Pack of 2,118.59,2.000,237.18
2024-03-20,S01,Fruits & Vegetables,Local Mandi Apple 500g,232.65,2.000,465.30
2024-03-20,S01,Fruits & Vegetables,Local Mandi Onion 500g,142.59,2.000,285.18
2024-03-20,S01,Fruits & Vegetables,Local Mandi Potato 1kg,220.95,3.000,662.85
2024-03-20,S01,Fruits & Vegetables,Local Mandi Tomato 500g,51.83,2.000,103.66
2024-03-20,S01,Spices & Masala,MDH Garam Masala 500g,183.91,2.000,367.82
2024-03-20,S01,Personal Care,Mamaearth Body Lotion 100g,440.95,1.000,440.95
2024-03-20,S01,Personal Care,Mamaearth Body Lotion 75g,634.24,2.000,1268.48
2024-03-20,S01,Baby Care,Mamypoko Baby Wipes Small,426.95,1.000,426.95
2024-03-20,S01,Frozen & Ready to Eat,McCain French Fries 1kg,206.95,2.000,413.90
2024-03-20,S01,Frozen & Ready to Eat,McCain Frozen Peas 200g,148.04,3.000,444.12
2024-03-20,S01,Frozen & Ready to Eat,McCain Idli Batter 1kg,320.36,2.000,640.72
2024-03-20,S01,Frozen & Ready to Eat,McCain Ready Paratha 1kg,162.96,5.000,814.80
2024-03-20,S01,Frozen & Ready to Eat,McCain Ready Paratha 1kg,217.71,4.000,870.84
2024-03-20,S01,Dairy,Milky Mist Butter 200g,521.24,-1.000,-521.24
2024-03-20,S01,Dairy,Milky Mist Ghee 200ml,330.96,2.000,661.92
2024-03-20,S01,Dairy,Milky Mist Ghee 500ml,415.90,2.000,831.80
2024-03-20,S01,Dairy,Milky Mist Toned Milk 200g,219.95,1.000,219.95
2024-03-20,S01,Bakery,Modern Pav Bun 6 pc,71.99,2.000,143.98
2024-03-20,S01,Bakery,Modern Rusk 6 pc,202.08,1.000,202.08
2024-03-20,S01,Bakery,Modern Rusk 6 pc,92.95,2.000,185.90
2024-03-20,S01,Dairy,Nandini Cheese Slices 500g,58.95,3.000,176.85
2024-03-20,S01,Dairy,Nandini Ghee 1L,142.38,3.000,427.14
2024-03-20,S01,Dairy,Nandini Ghee 500g,655.99,2.000,1311.98
2024-03-20,S01,Dairy,Nandini Toned Milk 1L,270.95,5.000,1354.75
2024-03-20,S01,Dairy,Nandini Toned Milk 500g,179.85,2.000,359.70
2024-03-20,S01,Stationery & General,Nataraj Pencil Box 1 pc,307.38,1.000,307.38
2024-03-20,S01,Confectionery,Nestle Dark Chocolate 25g,165.72,1.000,165.72
2024-03-20,S01,Personal Care,Nivea Hair Oil 100g,561.95,2.000,1123.90
2024-03-20,S01,Baby Care,Pampers Baby Powder Small,1516.75,1.000,1516.75
2024-03-20,S01,Baby Care,Pampers Baby Powder Small,1078.45,1.000,1078.45
2024-03-20,S01,Baby Care,Pampers Baby Soap Small,703.95,2.000,1407.90
2024-03-20,S01,Beverages,Paper Boat Tea Leaf 2L,274.58,1.000,274.58
2024-03-20,S01,Biscuits & Snacks,Parle Cookies 60g,59.37,2.000,118.74
2024-03-20,S01,Biscuits & Snacks,Parle Cream Biscuit 60g,29.54,2.000,59.08
2024-03-20,S01,Biscuits & Snacks,Parle Namkeen Mix 60g,96.75,2.000,193.50
2024-03-20,S01,Personal Care,Patanjali Face Wash 180ml,568.95,2.000,1137.90
2024-03-20,S01,Personal Care,Patanjali Hair Oil 75g,270.77,7.000,1895.39
2024-03-20,S01,Confectionery,Perfetti Candy Pack 50g,68.79,1.000,68.79
2024-03-20,S01,Confectionery,Perfetti Dark Chocolate 25g,94.25,7.000,659.75
2024-03-20,S01,Confectionery,Perfetti Dark Chocolate 25g,80.24,1.000,80.24
2024-03-20,S01,Confectionery,Perfetti Dark Chocolate 25g,102.36,6.000,614.16
2024-03-20,S01,Confectionery,Perfetti Milk Chocolate 100g,46.48,1.000,46.48
2024-03-20,S01,Beverages,Real Mango Juice 1L,343.13,1.000,343.13
2024-03-20,S01,Beverages,Real Mineral Water 600ml,373.95,1.000,373.95
2024-03-20,S01,Beverages,Real Soda 600ml,218.64,1.000,218.64
2024-03-20,S01,Fruits & Vegetables,Safal Banana 1kg,86.15,2.000,172.30
2024-03-20,S01,Fruits & Vegetables,Safal Potato 1kg,158.77,1.000,158.77
2024-03-20,S01,Frozen & Ready to Eat,Sumeru French Fries 1kg,218.09,1.000,218.09
2024-03-20,S01,Frozen & Ready to Eat,Sumeru Frozen Peas 200g,147.48,1.000,147.48
2024-03-20,S01,Edible Oils,Sundrop Groundnut Oil 1L,733.56,2.000,1467.12
2024-03-20,S01,Edible Oils,Sundrop Rice Bran Oil 5L,1232.09,3.000,3696.27
2024-03-20,S01,Edible Oils,Sundrop Sunflower Oil 1L,982.47,2.000,1964.94
2024-03-20,S01,Edible Oils,Sundrop Sunflower Oil 1L,564.54,2.000,1129.08
2024-03-20,S01,Biscuits & Snacks,Sunfeast Khakhra 400g,103.20,2.000,206.40
2024-03-20,S01,Home Care,Surf Excel Toilet Cleaner 500g,487.64,2.000,975.28
2024-03-20,S01,Beverages,Tata Tea Instant Coffee 2L,162.60,2.000,325.20
2024-03-20,S01,Beverages,Tata Tea Mango Juice 2L,276.95,1.000,276.95
2024-03-20,S01,Beverages,Tata Tea Mineral Water 2L,207.26,2.000,414.52
2024-03-20,S01,Beverages,Tata Tea Soda 1L,335.45,1.000,335.45
2024-03-20,S01,Beverages,Tata Tea Tea Leaf 600ml,121.56,2.000,243.12
2024-03-20,S01,Beverages,Thums Up Cola 250g,495.05,2.000,990.10
2024-03-20,S01,Frozen & Ready to Eat,iD Fresh French Fries 1kg,80.41,1.000,80.41
2024-03-20,S01,Frozen & Ready to Eat,iD Fresh Ready Paratha 200g,257.95,3.000,773.85
2024-03-20,S02,Spices & Masala,Aachi Chilli Powder 200g,195.61,5.000,978.05
2024-03-20,S02,Spices & Masala,Aachi Chilli Powder 50g,93.89,2.000,187.78
2024-03-20,S02,Spices & Masala,Aachi Coriander Powder 50g,206.95,4.000,827.80
2024-03-20,S02,Staples & Grains,Aashirvaad Basmati Rice 10kg,371.02,2.000,742.04
2024-03-20,S02,Staples & Grains,Aashirvaad Chana Dal 1kg,457.97,1.000,457.97
2024-03-20,S02,Staples & Grains,Aashirvaad Sona Masoori Rice 1kg,1189.20,2.000,2378.40
2024-03-20,S02,Staples & Grains,Aashirvaad Whole Wheat Atta 1kg,1554.16,4.000,6216.64
2024-03-20,S02,Confectionery,Amul Choco Candy Pack 25g,130.95,3.000,392.85
2024-03-20,S02,Confectionery,Amul Choco Milk Chocolate 50g,263.07,2.000,526.14
2024-03-20,S02,Dairy,Amul Curd 500ml,548.91,4.000,2195.64
2024-03-20,S02,Dairy,Amul Paneer 200g,404.48,3.000,1213.44
2024-03-20,S02,Biscuits & Snacks,Anmol Glucose Biscuit 100g,9.95,4.000,39.80
2024-03-20,S02,Biscuits & Snacks,Anmol Khakhra 60g,49.24,3.000,147.72
2024-03-20,S02,Biscuits & Snacks,Anmol Namkeen Mix 60g,81.45,2.000,162.90
2024-03-20,S02,Biscuits & Snacks,Bikano Khakhra 400g,68.08,2.000,136.16
2024-03-20,S02,Beverages,Bisleri Tea Leaf 500g,210.00,2.000,420.00
2024-03-20,S02,Beverages,Bru Mango Juice 250g,263.48,2.000,526.96
2024-03-20,S02,Beverages,Bru Soda 2L,471.52,3.000,1414.56
2024-03-20,S02,Beverages,Bru Soda 600ml,61.09,3.000,183.27
2024-03-20,S02,Confectionery,Cadbury Candy Pack 25g,331.55,1.000,331.55
2024-03-20,S02,Confectionery,Cadbury Chewing Gum 50g,278.86,5.000,1394.30
2024-03-20,S02,Confectionery,Cadbury Milk Chocolate Pack of 10,215.50,3.000,646.50
2024-03-20,S02,Stationery & General,Camlin Notebook Pack of 5,368.87,2.000,737.74
2024-03-20,S02,Stationery & General,Cello A4 Paper Ream 1 pc,336.07,1.000,336.07
2024-03-20,S02,Stationery & General,Cello Ball Pen 500 sheets,110.85,2.000,221.70
2024-03-20,S02,Stationery & General,Cello Notebook 1 pc,357.87,2.000,715.74
2024-03-20,S02,Stationery & General,Cello Pencil Box 500 sheets,75.95,1.000,75.95
2024-03-20,S02,Stationery & General,Cello Pencil Box Pack of 5,99.16,1.000,99.16
2024-03-20,S02,Stationery & General,Classmate A4 Paper Ream Pack of 5,57.40,2.000,114.80
2024-03-20,S02,Stationery & General,Classmate Ball Pen 1 pc,342.36,2.000,684.72
2024-03-20,S02,Stationery & General,Classmate Pencil Box 500 sheets,387.92,1.000,387.92
2024-03-20,S02,Stationery & General,Classmate Pencil Box Pack of 5,116.79,2.000,233.58
2024-03-20,S02,Home Care,Comfort Fabric Conditioner 1kg,231.95,2.000,463.90
2024-03-20,S02,Home Care,Comfort Toilet Cleaner 200g,347.22,1.000,347.22
2024-03-20,S02,Home Care,Comfort Toilet Cleaner 500ml,478.44,2.000,956.88
2024-03-20,S02,Staples & Grains,Daawat Poha 10kg,609.36,3.000,1828.08
2024-03-20,S02,Staples & Grains,Daawat Sona Masoori Rice 1kg,1431.80,1.000,1431.80
2024-03-20,S02,Staples & Grains,Daawat Sona Masoori Rice 1kg,1117.90,2.000,2235.80
2024-03-20,S02,Staples & Grains,Daawat Whole Wheat Atta 1kg,303.95,1.000,303.95
2024-03-20,S02,Edible Oils,Dhara Groundnut Oil 1L,287.78,3.000,863.34
2024-03-20,S02,Edible Oils,Dhara Groundnut Oil 1L,1272.67,2.000,2545.34
2024-03-20,S02,Edible Oils,Dhara Groundnut Oil 1L,1321.88,1.000,1321.88
2024-03-20,S02,Personal Care,Dove Bathing Soap 340ml,549.51,1.000,549.51
2024-03-20,S02,Personal Care,Dove Hair Oil 75g,345.07,2.000,690.14
2024-03-20,S02,Personal Care,Dove Toothpaste 180ml,499.95,4.000,1999.80
2024-03-20,S02,Spices & Masala,Eastern Coriander Powder 50g,242.95,2.000,485.90
2024-03-20,S02,Spices & Masala,Eastern Turmeric Powder 500g,317.12,3.000,951.36
2024-03-20,S02,Bakery,English Oven Pav Bun 6 pc,179.13,1.000,179.13
2024-03-20,S02,Bakery,English Oven Rusk 400g,26.90,1.000,26.90
2024-03-20,S02,Bakery,English Oven Rusk 400g,71.71,4.000,286.84
2024-03-20,S02,Spices & Masala,Everest Chilli Powder 50g,151.39,2.000,302.78
2024-03-20,S02,Spices & Masala,Everest Sambar Powder 50g,186.95,3.000,560.85
2024-03-20,S02,Fruits & Vegetables,Farm Fresh Apple 1kg,167.76,1.000,167.76
2024-03-20,S02,Fruits & Vegetables,Farm Fresh Apple Loose,53.95,3.000,161.85
2024-03-20,S02,Fruits & Vegetables,Farm Fresh Banana Loose,235.23,1.000,235.23
2024-03-20,S02,Staples & Grains,Fortune Chana Dal 5kg,1057.95,3.000,3173.85
2024-03-20,S02,Staples & Grains,Fortune Poha 5kg,1314.43,1.000,1314.43
2024-03-20,S02,Edible Oils,Gold Winner Mustard Oil 1L,456.57,1.000,456.57
2024-03-20,S02,Edible Oils,Gold Winner Mustard Oil 2L,937.37,1.000,937.37
2024-03-20,S02,Edible Oils,Gold Winner Sunflower Oil 2L,863.64,1.000,863.64
2024-03-20,S02,Home Care,Harpic Dishwash Bar 200g,366.79,3.000,1100.37
2024-03-20,S02,Home Care,Harpic Fabric Conditioner 200g,371.20,1.000,371.20
2024-03-20,S02,Home Care,Harpic Fabric Conditioner 500g,489.79,7.000,3428.53
2024-03-20,S02,Bakery,Harvest Gold Pav Bun Pack of 2,206.11,1.000,206.11
2024-03-20,S02,Bakery,Harvest Gold Rusk Pack of 2,168.15,1.000,168.15
2024-03-20,S02,Bakery,Harvest Gold Sandwich Bread 6 pc,46.25,1.000,46.25
2024-03-20,S02,Dairy,Heritage Curd 1L,307.95,2.000,615.90
2024-03-20,S02,Personal Care,Himalaya Face Wash 340ml,598.37,2.000,1196.74
2024-03-20,S02,Personal Care,Himalaya Shampoo 180ml,351.54,1.000,351.54
2024-03-20,S02,Personal Care,Himalaya Toothpaste 75g,653.26,1.000,653.26
2024-03-20,S02,Baby Care,Huggies Baby Powder Medium,985.47,2.000,1970.94
2024-03-20,S02,Baby Care,Huggies Baby Wipes Large,288.76,1.000,288.76
2024-03-20,S02,Baby Care,Huggies Diapers Small,352.95,2.000,705.90
2024-03-20,S02,Baby Care,Huggies Diapers Small,1749.88,4.000,6999.52
2024-03-20,S02,Frozen & Ready to Eat,ITC Master Chef Idli Batter 400g,340.95,3.000,1022.85
2024-03-20,S02,Staples & Grains,India Gate Basmati Rice 5kg,1309.22,1.000,1309.22
2024-03-20,S02,Staples & Grains,India Gate Chana Dal 10kg,493.95,2.000,987.90
2024-03-20,S02,Staples & Grains,India Gate Whole Wheat Atta 5kg,391.71,3.000,1175.13
2024-03-20,S02,Baby Care,Johnson's Baby Powder Large,540.51,3.000,1621.53
2024-03-20,S02,Baby Care,Johnson's Baby Powder Small,437.01,1.000,437.01
2024-03-20,S02,Baby Care,Johnson's Baby Powder XL,849.83,1.000,849.83
2024-03-20,S02,Baby Care,Johnson's Baby Wipes Medium,1290.76,4.000,5163.04
2024-03-20,S02,Home Care,Lizol Detergent Powder 200g,462.03,1.000,462.03
2024-03-20,S02,Home Care,Lizol Detergent Powder 200g,285.67,1.000,285.67
2024-03-20,S02,Bakery,Local Bakery Pav Bun 400g,47.97,3.000,143.91
2024-03-20,S02,Bakery,Local Bakery Sandwich Bread Pack of 2,107.37,2.000,214.74
2024-03-20,S02,Fruits & Vegetables,Local Mandi Apple Loose,229.89,1.000,229.89
2024-03-20,S02,Fruits & Vegetables,Local Mandi Onion 500g,142.59,1.000,142.59
2024-03-20,S02,Fruits & Vegetables,Local Mandi Onion 500g,65.95,1.000,65.95
2024-03-20,S02,Fruits & Vegetables,Local Mandi Potato 1kg,241.18,2.000,482.36
2024-03-20,S02,Fruits & Vegetables,Local Mandi Potato 1kg,220.95,2.000,441.90
2024-03-20,S02,Fruits & Vegetables,Local Mandi Potato Loose,155.81,1.000,155.81
2024-03-20,S02,Fruits & Vegetables,Local Mandi Tomato 1kg,111.95,3.000,335.85
2024-03-20,S02,Personal Care,Mamaearth Body Lotion 100g,440.95,3.000,1322.85
2024-03-20,S02,Personal Care,Mamaearth Body Lotion 75g,634.24,1.000,634.24
2024-03-20,S02,Personal Care,Mamaearth Hair Oil 100g,87.95,1.000,87.95
2024-03-20,S02,Baby Care,Mamypoko Baby Wipes Large,934.48,2.000,1868.96
2024-03-20,S02,Baby Care,Mamypoko Baby Wipes Small,999.94,3.000,2999.82
2024-03-20,S02,Baby Care,Mamypoko Baby Wipes XL,614.03,2.000,1228.06
2024-03-20,S02,Frozen & Ready to Eat,McCain French Fries 1kg,206.95,2.000,413.90
2024-03-20,S02,Frozen & Ready to Eat,McCain French Fries 1kg,116.95,2.000,233.90
2024-03-20,S02,Frozen & Ready to Eat,McCain French Fries 400g,141.21,2.000,282.42
2024-03-20,S02,Frozen & Ready to Eat,McCain Idli Batter 400g,101.95,3.000,305.85
2024-03-20,S02,Frozen & Ready to Eat,McCain Ready Paratha 1kg,162.96,3.000,488.88
2024-03-20,S02,Frozen & Ready to Eat,McCain Ready Paratha 400g,317.30,1.000,317.30
2024-03-20,S02,Dairy,Milky Mist Cheese Slices 200ml,540.93,1.000,540.93
2024-03-20,S02,Dairy,Milky Mist Ghee 200ml,478.23,2.000,956.46
2024-03-20,S02,Dairy,Milky Mist Toned Milk 200g,219.95,2.000,439.90
2024-03-20,S02,Bakery,Modern Pav Bun 6 pc,107.89,1.000,107.89
2024-03-20,S02,Bakery,Modern Rusk Pack of 2,179.95,4.000,719.80
2024-03-20,S02,Dairy,Mother Dairy Butter 200ml,650.25,3.000,1950.75
2024-03-20,S02,Dairy,Mother Dairy Butter 200ml,214.54,1.000,214.54
2024-03-20,S02,Dairy,Mother Dairy Cheese Slices 200ml,192.10,2.000,384.20
2024-03-20,S02,Dairy,Nandini Cheese Slices 500g,58.95,3.000,176.85
2024-03-20,S02,Dairy,Nandini Toned Milk 500g,179.85,3.000,539.55
2024-03-20,S02,Stationery & General,Nataraj Ball Pen 1 pc,355.28,3.000,1065.84
2024-03-20,S02,Confectionery,Nestle Candy Pack 25g,42.41,3.000,127.23
2024-03-20,S02,Confectionery,Nestle Dark Chocolate 50g,254.08,1.000,254.08
2024-03-20,S02,Personal Care,Nivea Face Wash 340ml,372.67,3.000,1118.01
2024-03-20,S02,Baby Care,Pampers Baby Powder Small,511.25,1.000,511.25
2024-03-20,S02,Beverages,Paper Boat Mango Juice 1L,394.08,1.000,394.08
2024-03-20,S02,Beverages,Paper Boat Mango Juice 1L,256.95,1.000,256.95
2024-03-20,S02,Beverages,Paper Boat Mango Juice 2L,154.29,1.000,154.29
2024-03-20,S02,Beverages,Paper Boat Mineral Water 1L,314.26,2.000,628.52
2024-03-20,S02,Biscuits & Snacks,Parle Cookies 100g,103.94,2.000,207.88
2024-03-20,S02,Biscuits & Snacks,Parle Glucose Biscuit 150g,112.02,1.000,112.02
2024-03-20,S02,Personal Care,Patanjali Bathing Soap 100g,260.37,2.000,520.74
2024-03-20,S02,Personal Care,Patanjali Hair Oil 100g,459.95,1.000,459.95
2024-03-20,S02,Confectionery,Perfetti Candy Pack 50g,126.28,2.000,252.56
2024-03-20,S02,Confectionery,Perfetti Candy Pack Pack of 10,143.35,4.000,573.40
2024-03-20,S02,Confectionery,Perfetti Candy Pack Pack of 10,99.05,4.000,396.20
2024-03-20,S02,Confectionery,Perfetti Dark Chocolate 100g,109.59,2.000,219.18
2024-03-20,S02,Confectionery,Perfetti Milk Chocolate 100g,46.48,2.000,92.96
2024-03-20,S02,Beverages,Real Cola 250g,430.39,1.000,430.39
2024-03-20,S02,Beverages,Real Mineral Water 600ml,373.95,2.000,747.90
2024-03-20,S02,Fruits & Vegetables,Safal Apple 1kg,62.95,3.000,188.85
2024-03-20,S02,Fruits & Vegetables,Safal Apple 1kg,298.27,2.000,596.54
2024-03-20,S02,Fruits & Vegetables,Safal Apple 500g,234.68,1.000,234.68
2024-03-20,S02,Fruits & Vegetables,Safal Carrot 500g,123.06,1.000,123.06
2024-03-20,S02,Edible Oils,Saffola Groundnut Oil 1L,1036.53,3.000,3109.59
2024-03-20,S02,Edible Oils,Saffola Sunflower Oil 2L,143.38,1.000,143.38
2024-03-20,S02,Frozen & Ready to Eat,Sumeru Frozen Peas 200g,342.69,2.000,685.38
2024-03-20,S02,Frozen & Ready to Eat,Sumeru Idli Batter 400g,342.93,3.000,1028.79
2024-03-20,S02,Frozen & Ready to Eat,Sumeru Ready Paratha 1kg,419.95,5.000,2099.75
2024-03-20,S02,Frozen & Ready to Eat,Sumeru Ready Paratha 1kg,389.72,5.000,1948.60
2024-03-20,S02,Edible Oils,Sundrop Groundnut Oil 2L,855.55,3.000,2566.65
2024-03-20,S02,Edible Oils,Sundrop Rice Bran Oil 5L,1201.33,4.000,4805.32
2024-03-20,S02,Edible Oils,Sundrop Sunflower Oil 1L,564.54,1.000,564.54
2024-03-20,S02,Biscuits & Snacks,Sunfeast Cookies 150g,62.95,1.000,62.95
2024-03-20,S02,Biscuits & Snacks,Sunfeast Cookies 60g,44.31,3.000,132.93
2024-03-20,S02,Biscuits & Snacks,Sunfeast Glucose Biscuit 250g,101.95,2.000,203.90
2024-03-20,S02,Home Care,Surf Excel Fabric Conditioner 500ml,518.86,1.000,518.86
2024-03-20,S02,Beverages,Tata Tea Cola 2L,94.99,2.000,189.98
2024-03-20,S02,Beverages,Tata Tea Soda 1L,335.45,2.000,670.90
2024-03-20,S02,Beverages,Thums Up Mineral Water 1L,460.11,1.000,460.11
2024-03-20,S02,Biscuits & Snacks,Unibic Cream Biscuit 150g,52.95,2.000,105.90
2024-03-20,S02,Biscuits & Snacks,Unibic Khakhra 150g,75.81,3.000,227.43
2024-03-20,S02,Home Care,Vim Dishwash Bar 500ml,193.22,3.000,579.66
2024-03-20,S02,Home Care,Vim Toilet Cleaner 500ml,480.46,2.000,960.92
2024-03-20,S02,Frozen & Ready to Eat,iD Fresh French Fries 200g,106.85,1.000,106.85
2024-03-20,S02,Frozen & Ready to Eat,iD Fresh Ready Paratha 1kg,260.17,1.000,260.17
2024-03-20,S03,Staples & Grains,24 Mantra Poha 5kg,1394.08,2.000,2788.16
2024-03-20,S03,Staples & Grains,24 Mantra Sona Masoori Rice 5kg,1230.97,4.000,4923.88
2024-03-20,S03,Spices & Masala,Aachi Sambar Powder 500g,330.84,3.000,992.52
2024-03-20,S03,Spices & Masala,Aachi Turmeric Powder 500g,197.95,1.000,197.95
2024-03-20,S03,Staples & Grains,Aashirvaad Chana Dal 1kg,308.83,2.000,617.66
2024-03-20,S03,Staples & Grains,Aashirvaad Sona Masoori Rice 10kg,1110.62,1.000,1110.62
2024-03-20,S03,Staples & Grains,Aashirvaad Toor Dal 1kg,1495.35,1.000,1495.35
2024-03-20,S03,Staples & Grains,Aashirvaad Whole Wheat Atta 10kg,195.82,3.000,587.46
2024-03-20,S03,Dairy,Amul Butter 500g,553.55,1.000,553.55
2024-03-20,S03,Confectionery,Amul Choco Chewing Gum Pack of 10,43.95,1.000,43.95
2024-03-20,S03,Confectionery,Amul Choco Milk Chocolate 50g,263.07,1.000,263.07
2024-03-20,S03,Dairy,Amul Curd 1L,203.91,2.000,407.82
2024-03-20,S03,Dairy,Amul Curd 500ml,259.59,2.000,519.18
2024-03-20,S03,Dairy,Amul Ghee 200ml,245.75,1.000,245.75
2024-03-20,S03,Biscuits & Snacks,Anmol Namkeen Mix 60g,81.45,1.000,81.45
2024-03-20,S03,Biscuits & Snacks,Bikano Khakhra 400g,68.08,2.000,136.16
2024-03-20,S03,Beverages,Bisleri Cola 2L,128.46,2.000,256.92
2024-03-20,S03,Beverages,Bisleri Mineral Water 2L,315.07,3.000,945.21
2024-03-20,S03,Beverages,Bisleri Soda 500g,479.13,3.000,1437.39
2024-03-20,S03,Biscuits & Snacks,Britannia Glucose Biscuit 100g,11.18,3.000,33.54
2024-03-20,S03,Biscuits & Snacks,Britannia Glucose Biscuit 250g,109.83,2.000,219.66
